candidate_id,candidate_election_year,candidate_name,party_full,incumbent_challenge_full,office,total_receipts,total_disbursements,cash_on_hand_end_period,committee_ids,coverage_end_date,candidate_pcc_id,candidate_pcc_name
P00005207,2020,"ROUSE, DEBORAH ANN",WRITE-IN,Challenger,P,0.0,0.0,0.0,{C00626853},,C00626853,ROUSE PRESIDENTIAL ELECTION
P00005231,2020,"PERKINS, WILLIE DISHAUN MR",AMERICAN INDEPENDENT PARTY,Challenger,P,0.0,0.0,0.0,{C00628263},,C00628263,WILLIE PERKINS
P00005314,2020,"JORGENSON, CHAD MICHAEL",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00628628},2020-09-30 00:00:00,C00628628,JORGENSON FOR PRESIDENT
P00005355,2020,"VARNADO, KEYSHAWN DWANYE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00628826,C00629816,C00629824,C00631010}",,C00631010,VARNADOFLORES2020
P00005363,2020,"SRAIL, JAMES RYAN MR.",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00628909},2019-03-17 00:00:00,C00628909,JAMES SRAIL FOR PRESIDENT
P00005389,2020,"BOWERS, MICHAEL DEAN",PEOPLE'S PARTY,Challenger,P,0.0,0.0,0.0,{C00628990},,C00628990,MIKE BOWERS FOR PRESIDENT 2020
P00005421,2020,"LEONARD, KEITH",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00629345},,C00629345,KEITH LEONARD FOR PRESIDENT 2020
P00005439,2020,"COLLINS, JOE EDWARD III",REPUBLICAN PARTY,Challenger,P,257700.00,259800.00,0.00,{C00634030},2019-05-09 00:00:00,C00634030,VOTE COLLINS 2020
P00005454,2020,"SHARP, JEFFERY",NONE,Challenger,P,0.0,0.0,0.0,{C00629717},,C00629717,VOTE SHARP FOR AMERICA
P00005470,2020,"DIXON, MICHAEL JOSEPH",OTHER,Challenger,P,0.0,0.0,0.0,{C00630160},,C00630160,VETERNS FOR FREE AMERICA
P00005520,2020,"THOMAS, ROBERT JAMES",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00630640},,C00630640,THOMAS FOR PRESENDENT
P00005561,2020,"ALONGI, ANTHONY",NONE,Challenger,P,0.0,0.0,0.0,{C00631390},,C00631390,THE PRESIDENTIAL CAMPAIGN COMMITTEE FOR ANTHONY ALONGI
P00005587,2020,"ROESLER, NICHOLAS",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00631499},2017-12-31 00:00:00,C00631499,ROESLER FOR AMERICA INC.
P00005595,2020,"BROWN, GEORGE CLINTON",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00633446,C00633644}",,C00633446,PRESIDENTIAL CANDIDATE GEORGE CLINTON BROWN
P00005603,2020,"MCLAIN, KELLY MR.",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00631689},,C00631689,VOTE KELLY MCLAIN
P00005637,2020,"DIEL, KEVIN BRADFORD 1983",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00632539},,C00632539,FRIENDS OF KEVIN DIEL
P00005660,2020,"O'KEEFE, JOHN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00632869},,C00632869,O'KEEFE FOR PRESIDENT 2020
P00005702,2020,"COOK, MERRILL EDWARD SERGEANT JR.",UNAFFILIATED,Challenger,P,0.0,0.0,0.0,"{C00633909,C00634063}",,C00634063,COOK FOR PRESIDENT 2020
P00005751,2020,"CAPTAIN, MICHAEL T SGT",,Challenger,P,0.0,0.0,0.0,{C00636258},,C00636258,SGT MICHAEL T CAPTAIN FOR PRESIDENT
P00005777,2020,"FELICIANO, NELSON",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00636464},,C00636464,NELSON FELICIANO
P00005819,2020,"FARRELL-SMITH, KELAN JOHN MR.",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00638684},,C00638684,KELAN JOHN FARRELL-SMITH FOR PRESIDENT IN 2020
P00005835,2020,"ALTMAN, JOEL LEVI",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00638239},,C00638239,INDEPENDENT PRINCIPAL CAMPAIGN COMMITTEE
P00005850,2020,"OAKES, KEVIN",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00638635},,C00638635,HARDWORKING AMERICANS
P00005868,2020,"GREENE, ROSALIND FRANCINA",DEMOCRATIC PARTY,Challenger,P,0.00,105.00,254.00,{C00647230},2019-06-30 00:00:00,C00647230,ROSALIND F. GREENE-ONE AMERICA FOR ALL AMERICANS
P00005934,2020,"AYER, NILES",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00646836},,C00646836,NILES AYER FOR PRESIDENT INC
P00005942,2020,"WIAND, FRED",DEMOCRATIC PARTY,Challenger,P,22546.27,17433.27,5112.30,{C00641100},2019-09-30 00:00:00,C00641100,FRIENDS OF FRED WIAND
P00005959,2020,"DISNEY, GARY DENNIS",AMERICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00695924},2020-09-30 00:00:00,C00695924,UNITED STATES PEOPLE TO ELECT GARY D DISNEY
P00005975,2020,"THEZION (CORREA), MOSHEH (LUIS) EDWARDO CALIPH",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00641258},,C00641258,CALIPH FOR U.S. PRESIDENT 2020
P00006007,2020,"GORDON, ALAN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00641399},,C00641399,RESIST! ALAN GORDON PLAID4PREZ
P00006049,2020,"BANNISTER, WALTER RANDALL DR.",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00647412},2018-01-01 00:00:00,C00647412,BANNISTER FOR PRESIDENT 2020
P00006056,2020,"EDMONDS, SIMON",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00648303},,C00648303,EDMONDS COMMITTEE
P00006064,2020,"DAVIS, KELVIN GERAD",INDEPENDENT,Challenger,P,0.00,0.00,0.00,{C00650606},2020-12-31 00:00:00,C00650606,DAVIS FOR PRESIDENT
P00006080,2020,"OHANIAN, GRANT ETHRIDGE MR",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00651570},,C00651570,OHANIAN 2020
P00006106,2020,"HOY, JOSHUA ALEXANDER MR.",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00649830},,C00649830,HUMAN RIGHTS COMMITTEE
P00006122,2020,"MASON, JAMES GRAY MR.",WRITE-IN,Challenger,P,0.0,0.0,0.0,{C00650846},,C00650846,MASON FOR PRESIDENT 2020
P00006130,2020,"LEE, WARREN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00651182},,C00651182,PRESIDENT'S COMMITTEE
P00006148,2020,"COOPER, ROBERT WASHINGTON JR",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00652818},,C00652818,COMMITTEE FOR ROBERT W COOPER JR
P00006163,2020,"JOHNSTON, JACOB",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.00,{C00652008},2017-12-31 00:00:00,C00652008,JOHNSTON FOR PRESIDENT
P00006171,2020,"CLIFTON, TIRELL ALEXANDER MAXWELL REV. DR. I",DEMOCRATIC PARTY,Challenger,P,0.00,429.99,0.00,{C00652057},2019-09-30 00:00:00,C00652057,MACK CLIFTON FOR PRESIDENT CAMPAIGN COMMITTEE
P00006213,2020,"DELANEY, JOHN K.",DEMOCRATIC PARTY,Challenger,P,29455470.10,29465486.36,12026.58,{C00508416},2020-12-31 00:00:00,C00508416,FRIENDS OF JOHN DELANEY
P00006221,2020,"NOWELL, JANELLE MARIE",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.00,"{C00659466,C00673814}",2018-09-30 00:00:00,C00673814,JANELLE MARIE NOWELL
P00006239,2020,"GRIFFITH, DAVID OSWALD",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,"{C00652966,C00652974}",,C00652974,GRIFFITH COMMITTEE
P00006247,2020,"AGUIAR, MICHAEL",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00640987,C00653287}",,C00640987,AGUIAR 2020...
P00006254,2020,"HEATON, TYRELL J",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00653394},,,
P00006270,2020,"ABRAUGH, MATTHEW M. MR.",NON-PARTY,Challenger,P,0.0,0.0,0.0,{C00653931},,C00653931,THE MATTHEW M. ABRAUGH FOR PRESIDENT
P00006296,2020,"ANTHONY, NAKIA LACQUERS",DEMOCRATIC PARTY,Challenger,P,6363.00,6363.00,0.00,{C00654673},2020-10-01 00:00:00,C00654673,CAMPAIGN TO ELECT NAKIA ANTHONY FOR PRESIDENT
P00006312,2020,"BAUER, MARK L",INDEPENDENT,,P,0.0,0.0,0.0,{C00655779},,C00655779,BAUER FOR PRESIDENT 2020
P00006320,2020,"KING, BRADLEY S.",UNAFFILIATED,,P,0.0,0.0,0.0,{C00661199},,C00661199,BRADLEY KING FOR UNITING AND REFORMING AMERICA
P00006338,2020,"EGGLESTON, DERRICK",UNKNOWN,Challenger,P,0.0,0.0,0.0,{C00656538},,C00656538,DERRICK LADARIUS EGGLESTON
P00006346,2020,"CARTY, JILL ANN MS.",INDEPENDENCE PARTY,Challenger,P,0.0,0.0,0.0,{C00656645},,C00656645,THE COMMITTE TO ELECT JILL CARTY
P00006403,2020,"NWADIKE JR, KENNETH E",DEMOCRATIC PARTY,Challenger,P,5000.00,0.00,5000.00,{C00658914},2018-06-30 00:00:00,C00658914,KENNY 2020
P00006411,2020,"MURPHY, DARRYL",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00659664},,C00659664,"DARRYL MURPHY FOR PRESIDENT, LLC"
P00006460,2020,"BUSH, WILLITA D",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00572032},,C00572032,WILLITA D BUSH FOR PRESIDENT EXPLORATORY COMMITTEE
P00006478,2020,"GREEN, ANDRE PHILLIP",DEMOCRATIC PARTY,,P,0.00,0.00,0.00,{C00659904},2018-07-15 00:00:00,C00659904,ALMIGHTY GOD GREEN INC
P00006486,2020,"YANG, ANDREW MR.",DEMOCRATIC PARTY,Challenger,P,42607146.74,42750094.56,214312.83,{C00659938},2020-12-31 00:00:00,C00659938,FRIENDS OF ANDREW YANG
P00006502,2020,"BLUFORD, LARRY D MR. SR",WRITE-IN,Challenger,P,0.0,0.0,0.0,{C00660258},,C00660258,"THE SELF PRESERVATION PARTY FOR LARRY D. BLUFORD, SR FOR PRESIDENT"
P00006510,2020,"CHIODO, DAMIEN GARRETT MR.",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00660605},,C00660605,CHIODO FOR PRESIDENT OF THE UNITED STATES OF AMERICA COMMITTEE
P00006528,2020,"HERZ, DAVID RAPHAEL MR.",REPUBLICAN PARTY,Challenger,P,450.00,345.00,90.00,{C00660647},2020-12-31 00:00:00,C00660647,HERZ FOR PRESIDENT
P00006536,2020,"BUNYAN, NOAH MR.",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00660829},,C00660829,NOAH BUNYAN 2020
P00006544,2020,"KABIR, MOHAMMAD S MR.",WRITE-IN,Challenger,P,0.0,0.0,0.0,{C00661397},,C00661397,MOHAMMAD S KABIR FOR US PRESIDENT
P00006601,2020,"MARTINI, JOHN PATRICK MR.",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00661918},,C00661918,MARTINI FOR PRESIDENT
P00006676,2020,"BRAUN III, HARRY WILLIAM",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00662189,C00662247}",,C00662247,HARRY BRAUN FOR PRESIDENT COMMITTEE 2020
P00006684,2020,"FULLER, REV VERONICA RONNIE",INDEPENDENT,Challenger,P,1519.00,1519.00,0.00,{C00663948},2019-12-16 00:00:00,C00663948,REV RONNIE 4 PRESIDENT
P00006700,2020,"DACEY, JOHN MR.",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00665018},,C00665018,DACEY 2020
P00006734,2020,"HARVEY, TERRANCE JAMES",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00725374},,C00725374,TERRANCE JAMES HARVEY
P00006742,2020,"FRANK, DAVID",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00665117},,C00665117,DAVID FRANK FOR PRESIDENT
P00006759,2020,"USERA, JOSHUA DAVID",OTHER,Challenger,P,0.0,0.0,0.0,{C00664276},,C00664276,THE U.S. ERA PARTY
P00006783,2020,"EBERLY, MELVIN FRANCIS",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00683763},,C00683763,MELVIN FOR PRESIDENT
P00006809,2020,"MONCADA, RICHARD CHARLES",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00664995},,C00664995,RICHARD CHARLES MONCADA
P00006817,2020,"GARRET, SAMMY NO MIDDLE NAME SAM RET",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00670026},,C00670026,GARRET 2020
P00006825,2020,"CUNNINGHAM, HART P.",DEMOCRATIC PARTY,Challenger,P,338684.66,338660.65,24.01,{C00664086},2018-06-30 00:00:00,C00664086,HART 2020
P00006841,2020,"KOKESH, ADAM",LIBERTARIAN PARTY,Challenger,P,226205.76,225938.05,267.71,{C00662197},2020-12-31 00:00:00,C00662197,ADAM KOKESH AMERICAN REFERENDUM PROJECT
P00006874,2020,"CROSS, KENNETH ROBERT",,Challenger,P,0.0,0.0,0.0,{C00666248},,C00666248,KEN CROSS FOR PRESIDENT 
P00006940,2020,"HOUSE, DANIEL JONATHAN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00675165},,C00675165,HOUSE2020
P00006957,2020,"GITTELMAN, CURTIS",WRITE-IN,Challenger,P,0.0,0.0,0.0,{C00667147},,C00667147,GITTELMAN 2020
P00006973,2020,"VAN DER VEGTE, SEM YORAM",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00667113},,C00667113,INDEPENDENTS AMERICA
P00006981,2020,"FARBER, RYAN ANDREW",DEMOCRATIC PARTY,Challenger,P,13015.00,12852.00,161.00,"{C00647644,C00671610}",2019-04-15 00:00:00,C00671610,RYAN A. FARBER FOR PRESIDENT
P00007039,2020,"SMITH, ROBERT EUGENE",REPUBLICAN PARTY,Challenger,P,1002.00,1023.00,0.00,{C00668434},2019-06-30 00:00:00,C00668434,PATRONS OF ROBERT E SMITH
P00007062,2020,"WILSON, KENNETH ALAN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00669135},,C00669135,KENNY WILSON FOR PRESIDENT CAMPAIGN COMMITTEE
P00007088,2020,"SHAW, ROBERT SIMON IV",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00669366},,C00669366,"1 TEAM, 1 FIGHT COMMITTEE"
P00007096,2020,"LANKFORD, KEITH DANIEL",WRITE-IN,Challenger,P,0.0,0.0,0.0,{C00671792},,C00671792,AMERICAN LIBERTY PARTY; THE
P00007104,2020,"BUSH, RONALD MR",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00669564,C00669739}",,C00669739,RON BUSH 2020
P00007153,2020,"WATKINS, CHRISTOPHER CHRISTIAN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00670299},,C00670299,CHRISTOPHER CHRISTIAN WATKINS FOR PRESIDENT 2020
P00007179,2020,"FORSMAN, CATHERINE ANNE",DEMOCRATIC PARTY,Challenger,P,1926.02,1926.02,0.00,{C00702134},2019-12-31 00:00:00,C00702134,CATHERINE FORSMAN FOR PRESIDENT
P00007187,2020,"BACHAR, SHAWN",INDEPENDENCE PARTY,Challenger,P,0.0,0.0,0.0,{C00670653},,C00670653,THE COMMITTEE TO ELECT SHAWN BACHAR
P00007195,2020,"HODGES, CHARLES LANDON",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00670711},,C00670711,VOTE FOR CHUCK
P00007252,2020,"HOPE, WILLIAM",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00671883},,C00671883,VOTE FOR HOPE
P00007328,2020,"GANZER, CALEB",DEMOCRATIC PARTY,Challenger,P,0.00,0.00,0.00,{C00673046},2018-04-15 00:00:00,C00673046,FRIENDS OF CALEB GANZER FOR PRESIDENT
P00007351,2020,"MCCARTHY, CHRISTOPHER",NON-PARTY,Challenger,P,0.0,0.0,0.0,{C00673913},,C00673913,CHRISTOPHER MCCARTHY
P00007393,2020,"SYLVESTER, PAUL LOUIS",OTHER,Challenger,P,0.0,0.0,0.0,{C00674747},,C00674747,PAUL SYLVESTER 2020
P00007401,2020,"MONTALVO, KENNETH JAMES",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00674812},,C00674812,MONTALVO FOR PRESIDENT
P00007443,2020,"DUNHAM II, MARK LONDON",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00677245},,C00677245,MARK LONDON FOR PRESIDENT COMMITTEE
P00007450,2020,"ARENDT, DEVIN M",NO PARTY AFFILIATION,Challenger,P,0.00,0.00,0.00,{C00676080},2020-09-30 00:00:00,C00676080,DEVIN ARENDT FOR PRESIDENT
P00007476,2020,"GOMEZ, RUDY EDWARD",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00676288},,C00676288,A NEW START
P00007492,2020,"BENZEL, JULIANNE ELIZABETH MRS.",REPUBLICAN PARTY,,P,0.0,0.0,0.0,{C00676320},,C00676320,UNITED FORWARD 2020 BENZEL FOR CONGRESS
P00007500,2020,"SMYTH, HERBERT EZEKIEL ZEKE",DEMOCRATIC PARTY,,P,1561.75,1561.75,0.00,{C00677195},2018-12-14 00:00:00,C00677195,HERBERT EZEKIEL SMYTH ZEKE
P00007526,2020,"CURRO, BRIAN R",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00676981},,C00676981,BRIAN CURRO'S RUN FOR PRESIDENT
P00007567,2020,"HAWKINS, DANNY NATHANIEL JR.",REPUBLICAN PARTY,Challenger,P,423.08,402.60,20.48,{C00677633},2019-09-30 00:00:00,C00677633,"COMMITTEE TO ELECT DANNY HAWKINS, JR. PRESIDENT"
P00007583,2020,"PRESTIA, KEVIN",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,"{C00674333,C00677575}",,C00677575,FRIENDS OF KEVIN PRESTIA
P00007591,2020,"ROOSE, RODGER LEE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00680140},,C00680140,ROOSE PRESIDENT PRIMARY
P00007609,2020,"PERRY, LEVOID DEXTER II",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00677856},,C00677856,LEVOID PERRY II
P00007633,2020,"FULK, SCOTT ELDON",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00678359},,C00678359,HUMANITY 2020
P00007641,2020,"WELLS, ROBERT CARR MR. JR.",DEMOCRATIC PARTY,Challenger,P,11482.87,11311.21,0.00,{C00678953},2020-06-30 00:00:00,C00678953,RISE UP WITH ROBBY
P00007666,2020,"CHARBONNEAU, JACK LEWIS",INDEPENDENT,Challenger,P,40.00,45.00,9.00,{C00679613},2019-12-31 00:00:00,C00679613,JACK CHARBONNEAU 2020 POLITICAL REVOLUTION
P00007682,2020,"MURRAY, JASON",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00679365},,C00679365,MURRAY FOR PRESIDENT
P00007716,2020,"CLARK, MELVIN WAYNE",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00681486},,C00681486,MAKE IT HAPPEN VOTE MELVIN CLARK PRESIDENT
P00007732,2020,"MILLS, CHARLES EDWARD 1985 MALE",WRITE-IN,Challenger,P,0.0,0.0,0.0,{C00679928},,C00679928,CHARLES EDWARD EARL MILLS
P00007740,2020,"MAYON, RAMONA ELIZABETH",WRITE-IN,Challenger,P,0.0,0.0,0.0,"{C00679969,C00762146}",,C00762146,2024 PRESIDENTIAL CAMPAIGN COMMITTEE FOR RAMONA MAYON
P00007773,2020,"HENDRY, RICHARD HAMPTON MR.",NO PARTY AFFILIATION,Challenger,P,0.0,0.0,0.0,{C00680009},,C00680009,COMMITTEE TO ELECT RICHARD HAMPTON HENDRY
P00007799,2020,"LUZA, RADOMIR VOJTECH",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00679704},,C00679704,RADOMIR LUZA FOR PRESIDENT
P00007823,2020,"LEE, HUHNKIE",REPUBLICAN PARTY,Challenger,P,3885.85,4516.89,1000.00,{C00680728},2020-12-31 00:00:00,C00680728,FRIENDS OF HUHNKIE LEE
P00007856,2020,"KENNEWAY, BRUCE JOHN MR",WRITE-IN,Challenger,P,0.0,0.0,0.0,{C00681205},,C00681205,"BRUCE KENNEWAY, INDEPENDENT PRESIDENT, NOVEMBER 2024 USING THE WRITE IN VOTE"
P00007864,2020,"WELLS, KASEY",INDEPENDENT,Challenger,P,10635.47,10616.08,0.00,{C00681759},2020-12-31 00:00:00,C00681759,KASEY WELLS FOR PRESIDENT
P00007880,2020,"HALLMAN, MICHAEL L",NONE,Challenger,P,0.0,0.0,0.0,{C00682054},,C00682054,HALLMAN FOR PRESIDENT 2020
P00007898,2020,"MOSS JR, ANTHONY KEVIN",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00682096},,C00682096,ANTHONY K MOSS JR FOR PRESIDENT
P00007906,2020,"ALSTON, DONNA JEAN MISS",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00697318},,C00697318,DONNA JEAN ALSTON
P00007963,2020,"KOZLOWSKI, BENJAMIN PETER",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00682872},,C00682872,COMMITTEE TO ELECT KOZLOWSKI 2020
P00007971,2020,"WINDHAM, GERALD",INDEPENDENT,Challenger,P,0.0,0.0,0.0,{C00684068},,C00684068,GERALD WINDHAM PRESIDENTIAL CAMPAIGN
P00007997,2020,"STROUD, DONNA HAN",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00683359},,C00683359,STROUD POTUS
P00008003,2020,"SMITH, SHARMIN LYNN",DEMOCRATIC PARTY,Challenger,P,20883.80,20883.80,41.00,{C00683631},2019-03-31 00:00:00,C00683631,SHARMIN SMITH FOR PRESIDENT
P00008011,2020,"NALLS, RANDALL",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00683698},,C00683698,RANDALL K NALLS FOR PRESIDENT
P00008029,2020,"BOBLIT, DANIEL JAMES MR",NONE,Challenger,P,0.0,0.0,0.0,{C00683979},,C00683979,DANIEL BOBLIT FOR PRESIDENT
P00008037,2020,"JOSEPH, DEJAWON",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00684142},,C00684142,DEJAWON JOSEPH FOR PRESIDENT
P00008052,2020,"TEIXEIRA, RASHARNDA S MISS",WRITE-IN,Challenger,P,0.0,0.0,0.0,{C00684373},,C00684373,:
P00008094,2020,"FLUDD, ERIC RENALDO",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00684779},,C00684779,KING SOLOMON LODGE #366
P00008102,2020,"VON BEVERN, RYAN NICHOLAS",DEMOCRATIC PARTY,Challenger,P,2507.76,2299.67,208.09,{C00684829},2020-03-31 00:00:00,C00684829,RVB2020 COMMITTEE FOR RYAN VON BEVERN
P00008110,2020,"WEIL, RICHARD LYONS",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00684852},,C00684852,WEIL FOR PRESIDENT - A PERFECT VISION FOR 2020
P00008128,2020,"ATANUS, SUSANNE",DEMOCRATIC PARTY,Challenger,P,746.00,677.00,118.00,{C00685271},2019-01-31 00:00:00,C00685271,SUSANNE ATANUS COMMITTEE TO ELECT FOR US PRESIDENT
P00008136,2020,"GROENDYK, GIDGET KAY",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00685396},,C00685396,COMMITTEE TO ELECT GIDGET GROENDYK
P00008151,2020,"JANSON, JAN",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00685495},,C00685495,THE JANSON COMMITTEE OF HARLEM
P00008169,2020,"GAUL, CALEB",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00685867},,C00685867,CALEB GAUL FOR PRESIDENT
P00008177,2020,"LONG, STEVEN FLOYD",REPUBLICAN PARTY,Challenger,P,0.0,0.0,0.0,{C00685917},,C00685917,STEVEN LONG FOR PRESIDENT
P00008185,2020,"RICHEY, STEVEN ALLEN",LIBERTARIAN PARTY,Challenger,P,22993.81,22718.02,0.00,{C00685974},2020-09-30 00:00:00,C00685974,STEVE RICHEY FOR PRESIDENT 2020
P00008193,2020,"HARDWICK, STETSON",DEMOCRATIC PARTY,,P,100.00,20.00,180.00,{C00686162},2018-09-30 00:00:00,C00686162,DAEHAMINGUK SHANIYA
P00008219,2020,"PRIDMORE, JAY P",REPUBLICAN PARTY,Challenger,P,0.00,0.00,0.0,{C00685685},2019-10-21 00:00:00,C00685685,JAY P PRIDMORE FOR PRESIDENT
P00008235,2020,"ARTH, MICHAEL E.",DEMOCRATIC PARTY,Challenger,P,0.0,0.0,0.0,{C00679142},,C00679142,MICHAEL E. ARTH FOR PRESIDENT
